f1_best,precision_cv,recall_cv,f1_cv,precision_cv_pa,recall_cv_pa,pa_f1_cv,precision_evt,recall_evt,f1_evt,precision_evt_pa,recall_evt_pa,pa_f1_evt,auc_pr,auc_pr_pa,best_threshold,threshold_cv,threshold_cv_pa,threshold_evt,threshold_evt_pa,evt_p,evt_p_pa,csv_path,processing_time,time_length,n_observations,config_name
0.3264010458306083,0.2976605276253881,0.36067551266542736,0.32615216303018313,0.8020278039084331,0.9255729794922489,0.8593828700876084,0.31898674797664006,0.328106151989954,0.3234821856410317,0.7948824199722418,0.9255729794922489,0.8552638862389557,0.22673201430330245,0.9366396924702175,1.8957044781631671,1.8855979228075719,3.8467357298872793,2.102087445638764,3.7843227073912424,0.027768380222482004,0.01,data/AIOPS/6efa3a07-4544-34a0-b921-a155bd1a05e8.csv,0.605784,17943120.0,299053,autoreg
0.11202659270508707,0.05719293807259669,0.3225313359825511,0.09715741394428656,0.9870525514077342,0.7924182207267987,0.8790910583113248,0.10539873349779391,0.10007133394466516,0.10266596468438328,0.7753022043132058,0.9999999999989808,0.8734312367348616,0.06841736884494143,0.9902800671804177,1.2666498557907673,0.7961257809498239,8.632940879331544,1.5809606294581937,2.8506152138131533,0.037300724499958186,0.01,data/AIOPS/6a757df4-95e5-3357-8406-165e2bd49360.csv,0.536628,15815340.0,263590,autoreg
0.4645767977334618,0.5300472653576634,0.4054752066094759,0.45946736412313277,0.9200444197616877,0.8558884297476452,0.886807594680666,0.5066497783375133,0.4132231404937334,0.4551920291883896,0.7130755064430457,0.9999999999948348,0.8325091329565099,0.4013978221164829,0.9611663906678136,3.514098626455361,3.2417707950100385,5.334578286749904,3.1607387178118076,3.1607387178118076,0.006484871424695436,0.006484871424695436,data/AIOPS/847e8ecc-f8d2-3a93-9107-f367a0aab37d.csv,0.616836,17943120.0,299053,autoreg
0.28335379777262437,0.6299333675006155,0.18229012162536,0.2827562371714873,0.9828326180242446,0.9510530999689246,0.9666817378010387,0.25515302935625367,0.24236131711622314,0.2485927228288819,0.9074846967154877,0.9675170572516056,0.9365398370712612,0.2273094742821601,0.9891654383586469,1.6391166416680303,1.6996769529376883,2.1833756293531863,1.3039416791829816,1.7222664534014664,0.03052391387022583,0.01,data/AIOPS/9c639a46-34c8-39bc-aaf0-9144b37adfc8.csv,0.440553,13283220.0,221388,autoreg
0.5649135663168899,0.6857142857081633,0.4803001876142571,0.5649135663168899,0.825491363902171,0.8667917448351046,0.8456375788904361,0.5672947510056037,0.5272045028109619,0.5465153920858236,0.7089180624684974,0.979362101307196,0.8224789867206216,0.5324887243795019,0.954565616814627,4.236166817731483,4.237530443565927,4.523901979441112,3.5532281075487857,3.5532281075487857,0.00535604824797934,0.00535604824797934,data/AIOPS/c69a50cf-ee03-3bd7-831e-407d36c7ee91.csv,0.599067,17943120.0,299053,autoreg
0.19337669670985674,0.3735632183897823,0.12988866685685613,0.19275576825323076,0.9639948167336504,0.991055285944437,0.9773377700669014,0.15306900495601117,0.15282139118835966,0.15294509285234098,0.9312178691713071,0.9997145304015608,0.9642512914121801,0.12185333021064824,0.9622149375894472,0.8614512359778956,0.7985491508038931,1.4863381326534157,0.5826762327916761,1.0800144542929166,0.03994632770509127,0.01,data/AIOPS/f0932edd-6400-3e63-9559-0a9860a1baa9.csv,0.526456,15815340.0,263590,autoreg
0.24561403085872585,0.5714285711564626,0.14999999998125002,0.23762375903538874,0.9210526314577563,0.874999999890625,0.8974358923241289,0.24999999995535713,0.17499999997812501,0.20588234806660913,0.6410256409708526,0.9374999998828126,0.7614213148960294,0.1562450532758505,0.9391940205884789,4.102333660658353,4.487361974313519,5.061647158173507,3.7260451374526027,3.7260451374526027,0.004690431519699813,0.004690431519699813,data/AIOPS/0efb375b-b902-3661-ab23-9a0bb799f4e3.csv,0.047502,5270100.0,17568,autoreg
0.3365668449913362,0.597560975604898,0.2321541377124695,0.33439490042683984,0.9475324675275454,0.5761212886905366,0.716558628175844,0.3648484848470107,0.28521794061817685,0.3201559957829854,0.6589332695511626,0.8701831964596647,0.7499659675991724,0.25175827458954825,0.9145712031494407,3.065951171049459,3.34151786963842,4.859881533582321,2.682007941505529,2.7335463328242775,0.010604908538525696,0.01,data/AIOPS/adb2fde9-8589-3f5b-a410-5fe14386c7af.csv,0.620172,17943120.0,299053,autoreg
0.1705511935068266,0.13239612621047647,0.2243990257331098,0.16653567593590976,0.9681680381106883,0.9469448268548692,0.9574388300549987,0.17032559126082264,0.1700730699987609,0.17019923196463813,0.8317807237541814,0.983373927776148,0.901247144061029,0.12030290253177227,0.9818068625237281,2.1612276109606468,1.767204789525053,4.724305780735878,2.104448623286181,3.056112605240897,0.031630496313739154,0.01,data/AIOPS/ba5f3328-9f3f-3ff5-a683-84437d16d554.csv,0.610275,17943120.0,299053,autoreg
0.1151385878194773,0.13333333332444444,0.09708737863606372,0.11235954567920738,0.4628099173362475,0.5436893203619568,0.499999995009965,0.1027667984149104,0.12621359222688283,0.11328975539607296,0.36842105261945984,0.5436893203619568,0.43921568144190704,0.10253711087427791,0.45019881455678856,4.1164158282848,4.541036333794949,4.541036333794949,4.14433822801861,4.293399926539372,0.012077861163227017,0.01,data/AIOPS/e0747cad-8dc8-38a9-a9ab-855b61f5551d.csv,1.465888,5270100.0,17568,granite_ttm
