model,csv_path,series,mae,rmse,mape,smape,r2,n_eval_points
granite_ttm,data/Yahoo/A4Benchmark-TS12.csv,value_0,246.01435182151715,314.41354372097766,78.36730762131035,42.20963689263898,0.8941073440847932,1168
granite_ttm,data/Yahoo/A4Benchmark-TS13.csv,value_0,342.4199031705763,433.5657963843446,41.032933738983104,34.939472088384974,0.7560478671514967,1168
granite_ttm,data/Yahoo/A4Benchmark-TS14.csv,value_0,273.8019343024559,377.46899576894594,178.44280211594418,69.96014590484383,0.6456998808901533,1168
granite_ttm,data/Yahoo/A4Benchmark-TS15.csv,value_0,53.93963940738456,71.47655594383343,139.36305398748542,62.49443072149291,0.8347139106554392,1168
granite_ttm,data/Yahoo/A4Benchmark-TS16.csv,value_0,148.61043598372729,175.26119679660124,113.92858600988873,52.57448522662451,0.9051837442488349,1168
granite_ttm,data/Yahoo/A4Benchmark-TS17.csv,value_0,165.51026927448223,197.59579478435919,149.12682739530402,56.6694286987907,0.7766902455657385,1168
granite_ttm,data/Yahoo/A4Benchmark-TS18.csv,value_0,201.66393423361606,274.16348395290373,199.292381811714,60.51400363960882,0.8368045419849093,1168
granite_ttm,data/Yahoo/A4Benchmark-TS19.csv,value_0,395.6964145541137,502.824709430975,18.448783286711382,18.888657486401815,0.7175094865269526,1168
granite_ttm,data/Yahoo/A4Benchmark-TS2.csv,value_0,339.2010439322079,401.24052354871804,11.29685964663488,12.368394504910292,0.8470413828275881,1168
granite_ttm,data/Yahoo/A4Benchmark-TS20.csv,value_0,411.2444065463286,529.2458717175788,163.40045226949707,68.0751661834515,0.7505675490914446,1168
granite_ttm,data/Yahoo/A4Benchmark-TS21.csv,value_0,236.20314674514032,274.065700621609,11.974733373835166,13.17399980673614,0.8443592666798142,1168
granite_ttm,data/Yahoo/A4Benchmark-TS22.csv,value_0,296.5633805698252,406.69908085895935,132.8575361227025,65.71241091691766,0.7253083661325795,1168
granite_ttm,data/Yahoo/A4Benchmark-TS23.csv,value_0,394.65741919105466,505.5144272448547,123.54595276913653,58.70713925632101,0.8081018000202902,1168
granite_ttm,data/Yahoo/A4Benchmark-TS24.csv,value_0,207.43307880288273,276.45618555360795,136.90112832982643,48.38330890234493,0.7051374328647816,1168
granite_ttm,data/Yahoo/A4Benchmark-TS25.csv,value_0,231.02714859291927,328.74139533768727,30.035610718830686,31.642224204144327,0.723128210023245,1168
granite_ttm,data/Yahoo/A4Benchmark-TS26.csv,value_0,324.23550949083887,435.5379468541635,494.21008820498133,72.5756513790217,0.6960589278810574,1168
granite_ttm,data/Yahoo/A4Benchmark-TS27.csv,value_0,309.6380339549184,386.0194999153774,262.5038596471867,76.55667863295402,0.7776523467453136,1168
