precision,recall,f1,f1_best,f1_pointwise_pa_best,auc_pr,best_threshold,csv_path,processing_time,time_length,n_observations,config_name
0.2857142857142857,1.0,0.4444444444444445,0.8888888819753088,0.6153846101775148,0.95,4.0247950147717795,data/Yahoo/synthetic_82.csv,0.008677,5112000.0,1421,autoreg
0.25,1.0,0.4,0.9999999850000002,0.3999999952,1.0,3.4520203771542954,data/Yahoo/synthetic_96.csv,0.008424,5112000.0,1421,autoreg
0.42857142857142855,1.0,0.6,0.9999999933333332,0.5999999952,1.0,5.767050614280577,data/Yahoo/A3Benchmark-TS15.csv,0.008382,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999925,0.49999999562499997,1.0,4.642904452927024,data/Yahoo/A3Benchmark-TS29.csv,0.008754,6044400.0,1680,autoreg
0.3076923076923077,0.8,0.4444444444444444,0.5999999946000001,0.47619047129251707,0.5093746227538652,6.266778390907217,data/Yahoo/real_62.csv,0.006341,2664000.0,741,autoreg
0.625,1.0,0.7692307692307693,0.6874999945703125,0.9142857088,0.6954401619253039,2.447528619065119,data/Yahoo/real_60.csv,0.006975,5256000.0,1461,autoreg
0.030303030303030304,1.0,0.05882352941176471,0.13065326419736878,0.59999999565,0.05395600904177057,0.5343263496882743,data/Yahoo/real_48.csv,0.006986,5176800.0,1439,autoreg
0.14285714285714285,1.0,0.25,0.9999999850000002,0.24999999718750004,1.0,12.466042384208365,data/Yahoo/A3Benchmark-TS17.csv,0.007334,6044400.0,1680,autoreg
0.4782608695652174,0.8461538461538461,0.6111111111111112,0.7692307636390532,0.6111111061574075,0.7905152539767923,4.998254167584423,data/Yahoo/A4Benchmark-TS88.csv,0.007279,6044400.0,1680,autoreg
0.42857142857142855,1.0,0.6,0.7499999946874999,0.8181818126033058,0.7460937210937211,2.4654407129052216,data/Yahoo/synthetic_80.csv,0.00747,5112000.0,1421,autoreg
0.3333333333333333,1.0,0.5,0.9999999925,0.6666666611111112,1.0,5.476193617270388,data/Yahoo/synthetic_94.csv,0.007669,5112000.0,1421,autoreg
0.6666666666666666,1.0,0.8,0.9999999925,0.8888888819753088,1.0,4.70287218809012,data/Yahoo/synthetic_43.csv,0.007898,5112000.0,1421,autoreg
0.6,0.75,0.6666666666666665,0.8695652117202268,0.6896551669916765,0.803382468096675,4.59620937291635,data/Yahoo/A4Benchmark-TS77.csv,0.008596,6044400.0,1680,autoreg
0.35,1.0,0.5185185185185185,0.9999999935714285,0.5185185142935528,0.9999999999999998,7.077840251174264,data/Yahoo/A4Benchmark-TS63.csv,0.008651,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.9999999850000002,0.49999999375000004,1.0,3.5283425371705692,data/Yahoo/synthetic_57.csv,0.007202,5112000.0,1421,autoreg
0.34782608695652173,0.5714285714285714,0.4324324324324324,0.7272727219834711,0.43243242749452154,0.5823040287336125,6.159438462842968,data/Yahoo/A4Benchmark-TS62.csv,0.0077,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.719999994816,0.7499999946874999,0.7031050739384073,2.004702830585263,data/Yahoo/synthetic_56.csv,0.007712,5112000.0,1421,autoreg
0.5,1.0,0.6666666666666666,0.9999999850000002,0.6666666577777778,1.0,3.119357165705569,data/Yahoo/synthetic_42.csv,0.007903,5112000.0,1421,autoreg
0.23529411764705882,0.36363636363636365,0.2857142857142857,0.533333328711111,0.285714280739796,0.41418942221218347,4.623889363166168,data/Yahoo/A4Benchmark-TS76.csv,0.007366,6044400.0,1680,autoreg
0.3,1.0,0.4615384615384615,0.4999999954166666,0.719999994816,0.4865947802729412,5.441234841480612,data/Yahoo/synthetic_95.csv,0.007615,5112000.0,1421,autoreg
0.14285714285714285,1.0,0.25,0.9999999850000002,0.24999999718750004,1.0,5.235244458298408,data/Yahoo/synthetic_81.csv,0.007956,5112000.0,1421,autoreg
0.42857142857142855,1.0,0.6,0.9999999938888888,0.5999999953999999,1.0000000000000002,5.286576234906175,data/Yahoo/A4Benchmark-TS89.csv,0.007468,6044400.0,1680,autoreg
0.6153846153846154,0.8888888888888888,0.7272727272727274,0.9411764644982699,0.7272727217768595,0.8894841269841272,3.28293040371723,data/Yahoo/A3Benchmark-TS16.csv,0.007731,6044400.0,1680,autoreg
0.08333333333333333,1.0,0.15384615384615385,0.36363635900826446,0.3529411731487889,0.18055555555555555,3.4335718427236666,data/Yahoo/real_49.csv,0.007576,5256000.0,1461,autoreg
0.04,0.5,0.07407407407407407,0.0876494006539579,0.040816321516035606,0.05223036499081439,1.2637198807594443,data/Yahoo/real_61.csv,0.007029,5184000.0,1441,autoreg
1.0,1.0,1.0,0.799999992,0.9999999916666666,0.669123669123669,2.475905752397061,data/Yahoo/real_12.csv,0.007319,5176800.0,1439,autoreg
0.5,1.0,0.6666666666666666,0.799999992,0.799999992,0.8333333333333333,2.935960302857629,data/Yahoo/real_5.csv,0.007208,5176800.0,1439,autoreg
0.3888888888888889,1.0,0.56,0.9999999935714285,0.55999999552,0.9999999999999998,6.133180865929114,data/Yahoo/A3Benchmark-TS65.csv,0.007631,6044400.0,1680,autoreg
0.46875,0.9375,0.625,0.9677419298647243,0.6249999952951389,0.9380952380952381,4.363589841254148,data/Yahoo/A3Benchmark-TS71.csv,0.007357,6044400.0,1680,autoreg
0.6875,1.0,0.8148148148148148,0.999999994090909,0.814814809382716,1.0,4.818048309507297,data/Yahoo/A3Benchmark-TS59.csv,0.008928,6044400.0,1680,autoreg
0.2222222222222222,1.0,0.3636363636363636,0.9999999900000001,0.36363636,1.0,11.034699193379879,data/Yahoo/A3Benchmark-TS5.csv,0.008138,6044400.0,1680,autoreg
0.3333333333333333,1.0,0.5,0.7999999936,0.6666666611111112,0.8166666666666667,4.037603794348123,data/Yahoo/synthetic_25.csv,0.007216,5112000.0,1421,autoreg
0.2,0.6,0.3,0.7499999934375,0.29999999595000004,0.6946778711484594,8.206219256021404,data/Yahoo/A4Benchmark-TS11.csv,0.007501,6044400.0,1680,autoreg
0.4,1.0,0.5714285714285715,0.9999999925,0.7272727213223142,1.0,4.829751238618222,data/Yahoo/synthetic_31.csv,0.00676,5112000.0,1421,autoreg
0.3333333333333333,1.0,0.5,0.9999999925,0.6666666611111112,1.0,5.677843416013833,data/Yahoo/synthetic_19.csv,0.006874,5112000.0,1421,autoreg
0.5517241379310345,1.0,0.7111111111111111,0.999999994375,0.7111111062123457,1.0,4.564060723108827,data/Yahoo/A4Benchmark-TS39.csv,0.008111,6044400.0,1680,autoreg
